image_embedding,caption_embedding
"[0.7836737107238783, -2.506558980889923, 2.003206095616645, -1.4246217296995636, -0.6956441244937717, 0.3773213726147357, 1.0100387659315744, -0.4211182756454655, -0.9573099626106898, -0.4138125278668765, 1.779228743030398, -0.17266778425097098, -0.07841748218047741, 2.6572936677318286, -0.06893949665368693, -0.1741581209130638, -1.2776830273473134, 0.5141038743181296, 0.6971555481491553, -1.2133146950350293, 0.02815164503821643, 0.25874313476715066, -0.42964887999948853, -0.34071075314120214, -0.16020312302689085, 0.6679792031199497, -0.6236485650977425, -0.06417287267305824, 0.013683321119742397, 0.16259656076788162, -0.9862574675091739, -0.014338878980961832, -0.557017618617043, 0.36212422652756243, -0.3646188151526477, 0.0758680720661836, -0.2591808617287921, 0.3795786519874042, -0.0032218645409955466, -0.33821943990286596]","[-2.8627648965918295, -0.24038523139225668, -0.7611266587624256, -0.6046435726498153, -0.4864323701429852, 0.1490137085095697, 1.1849763469793406, -1.1331015093740135, -0.7620390075738465, 0.06374943653970795, -0.9966220098027939, 0.5986724743160489, 0.13296902034551877, -0.9886480721834225, -0.2308400268832505, 0.6269804894174295, -0.6433300157713936, 0.12880007012484007, 0.7987867366895995, 0.14810336228320115, 0.03627925174018112, 0.004008084150554134, -0.33381892468982916, 0.47117398637940544, 0.3174742660715867, -0.4326937196663074, 0.5136346548398811, -0.6110469006576478, -0.21140050286573153, 0.7947073496256684, -0.8258860634586708, 0.48104508121961626, 0.5381177172092392, -0.529717665480739, 0.2542246191630621, 0.6557522120196687, 0.6131797951204, 0.706795173130812, 0.9190401988260949, 0.8617717468169064]"
"[0.057590840821932505, -1.9660910143964947, 2.82835318391006, 1.5004107383977638, 0.9244420571397725, 0.13412880857938983, 0.11043649240421417, -0.957804494194999, -0.6658022927205575, -0.695525429484096, 1.129850808662136, -0.4985160420825584, 0.07742519629172137, 0.6255221385401952, -0.4430291517337224, -1.9251514798973592, 2.1473581378174162, -1.3167517915357192, 1.2225281201212679, -0.7225860718413518, -1.0726784718409588, 0.36376989248609587, 0.4225113234173922, 0.2799915862522977, 0.6153030447905966, 0.5307600129161988, 0.3807865157734506, -0.37030711376755165, -1.0446636915401917, -1.5645256909479166, -0.1956110400828484, 0.12927896548057918, 0.6062835876479892, -0.0032692475704417345, -0.08970286330589029, -0.045356455743018435, -0.39123361015756325, -1.8096042965144359, -0.05547588266776109, 0.36267143315430045]","[-4.727119748030493, 0.20083633370582357, -1.9416987600830575, -1.6578003471214537, -1.2707566474444307, 0.4356610207834279, 0.5781626752991413, -0.47129995510439154, -1.2786532279339213, -0.21280807048032419, 0.4270360210617893, 0.16516070254362847, 0.8258456533684576, -0.5605501030373664, 0.09827068706166014, -1.7716583021836267, 0.25786389176457825, -0.3963193354977512, 0.017511361757933507, 0.9668248449584093, -1.1012318396788183, -0.03711118221745242, 0.28897657773983315, 0.2213266179665193, 0.5797233477583347, -0.4703541709979614, -0.7880139090140608, 0.2170255173630229, 0.3209691367789565, -1.0716184630544918, 0.5679916610597423, -0.8827523352789359, -0.48054751869373125, 0.8366823458860156, -0.5283714265654645, -0.6555173351310051, -0.05526320142521351, 1.2102908428435668, -0.7487721033235428, -0.05933277377808381]"
"[-1.9015513982659888, 1.084838275910441, 0.8897531584376143, 1.1027826629939141, 2.1694463133933506, 1.286993063981908, 0.5896499656486837, 0.07817579530608297, 0.6596248119968288, -1.121401221871273, 0.030674023212875278, -0.9598837329036484, -1.5830921213648061, 0.51353785540053, 1.3226644161651055, 0.5776783233940948, 0.8336891883510343, 0.32786117137511406, -0.5880647764405919, -0.06629799239225383, 0.39859212501940966, 0.2348066462868289, -0.22534585308654032, -0.5156265309742417, 0.7770352986895478, -0.9135186371705258, 0.8487904451316508, -0.6000331552297854, 0.016240634721353637, 0.1284228085682618, 0.51656212997871, -0.30355927776469205, -0.39137507310871156, 1.0327071635661693, -0.22300440396530924, 1.042038554715059, -0.8256391668867851, 0.05488703571241862, -1.2177396237884521, -0.8104303378168147]","[-2.606339680706496, 1.9074318173327105, 1.2818146786736189, 0.6029589470016458, -1.0122538394255836, -0.7290280475176057, 1.1347329218251119, -0.5618275732002666, -0.6187671660870184, -0.656824053339926, 0.9241087256031847, -0.8175194673390848, 0.05638321611545057, 0.5265189250139534, -0.2277410635639076, -0.14703556864256284, -0.8596502984314837, -0.9297218878769383, -0.7272209625230763, -1.0488130400023794, 1.0597220027181644, 0.6992193329145326, 0.02855402571196702, 0.47469547094543185, 0.49263993396226424, 1.1017379381207515, 0.5583589807248343, -0.144082109920806, 0.3610165994026113, 0.10919268300902008, -0.21501941604537703, -0.359010210449843, -0.04292061398352961, 0.40997139002585054, -0.2236902782356265, 0.08247384849287934, 0.11712126618603035, -0.2608981841235581, -0.7404340273139323, 0.1656989982181011]"
"[-4.503212187454505, 1.5273685531331254, -0.39559366731670526, -0.749632924050409, 0.14686437945178243, 0.25163723152527906, 0.35971443729934144, 1.5440309509320378, -0.855021449462535, 1.6354422856023065, 0.6539394895500704, 0.018271369901996067, 1.0708037573205553, 0.5760134295734474, -1.302694624901041, 0.8761542480195432, 0.6860177834401955, -0.6219340405857707, 0.4133487177320488, 0.48947147299042393, 0.12505858075097928, -0.10698337484459784, 0.6896833963657271, -0.69485284837932, 0.6215204025841423, 0.12429180576157457, 0.47513320552593113, 0.2473638980233236, 0.8881326021001129, -0.0720415345346162, 1.2759885393051198, 0.16331264013112842, -0.7669325770657133, 0.5015748720932319, -0.1358008272342289, -0.045773655200714344, -0.2822892339439276, 0.18095161714422084, -0.6458296343923144, 0.2646714082250213]","[1.546555606395273, 1.8224715454616929, -1.1739107658765253, 1.8563174847946156, 0.04932305194821785, 0.7287253390387002, -0.44871688555587425, 0.7428340555853359, -0.15633144438375124, -0.9582879930647876, -0.2920110680159765, -0.7981955921227569, 0.05345724319693997, 0.16011099209363364, 0.1127888743808385, 0.5198891644510759, -0.2705438161170132, -0.7127124328309443, 0.7380055383613121, -0.2212971977338136, -1.0874212358402255, 0.31311061306036764, 0.42238971290483424, 0.05264330447763335, -0.22762656019711694, 0.18163137134495624, 0.011764795287742224, -0.5649426709363091, 0.3184671300297313, 0.4814537338099006, 0.4323207147367929, -0.5445573092496181, -0.3252315517109733, -0.4898400379863944, 0.10556046223983029, -0.09841940152517169, -0.3416276557236426, 0.6521872227830281, 0.2255069675740876, 0.5646488275142902]"
"[0.1517251698840364, -2.4226320695724257, -1.3216904051950382, 0.4980751446458494, -1.3834351022696179, 2.1080478151209885, -1.3580277847373425, 2.316773237769845, 1.2629369197678288, 0.6800458397872583, 0.15864627299708423, 0.26864032612157396, 0.40819397271300695, -0.5565982877921765, 0.4211246899756561, 0.16871634127345733, -0.36504739100890254, 0.567729981146961, 0.7036274269098094, 0.7299425773836724, -0.36813124741529396, 0.4908398352392452, -0.8065583360984981, -0.574927436874847, 0.26162492240023594, -1.2073098488255358, 0.7322251947382278, 0.45423576360773005, -0.04688775193478805, 1.0967000809651724, -1.2211958968805674, -0.6683446266772437, 0.4561810313085777, 0.2509425030911411, -0.5106868150525089, 0.18166414264610123, -0.146778195704398, -0.05487885370245659, 0.42943280696339065, 0.8270671319982946]","[-3.8188305140256618, 0.8705838223851885, -0.7848031599663987, -0.7986586445507837, -0.462837810910953, 0.17259351169204265, -0.3918806638274337, -0.6371003467185218, 0.16852837712783725, -0.02653002949063936, 0.1649875966604829, 0.6191772330120929, -0.4117992947139114, 0.7751557825532183, 2.0755262152363634, 0.7219850387028617, -0.009251388067076554, 0.14557598210877065, -0.7224331456644811, 0.5718093850766881, 0.3118556019187591, 0.43859263347930233, -0.7869705201852233, 0.3631782423630721, -0.17309496501698093, 0.6638213375227766, -0.6183602773104209, -0.1251063744124174, 0.6029554463386534, 0.38962300378857273, 0.7581072415417555, -0.840079948963287, -0.7220985961070565, 0.21871246235904265, -0.4378958983417274, 0.5560879795797831, 1.031506079629346, -0.8837685889567533, 0.5599014215425238, -0.05921775727376049]"
"[-0.6809535026942827, -1.9888970908397552, 3.0936708391030114, -0.9355157513430087, 1.6403699106829166, -2.524383175151034, -1.3828783156708864, -0.18751958989480552, 0.008483249557297918, 0.6959257510046299, -0.9112124433005121, 0.11885111514024595, 0.35218588443746174, -0.015356159989138852, -0.9048042940567078, 0.5752189995502363, -0.08817683927376119, 0.5074198137493569, 0.2297106398732596, 0.7102286557690108, 0.2025380436743747, -1.1993834597567838, -0.5189289985071996, 0.008346939630567006, -1.3395439499825847, -0.5088612636711864, -0.1586516925221501, -0.5225083968357236, -0.5849817951333903, -0.184335375439321, 1.0437626742664008, 0.2912476075965415, -0.6304666882975608, 0.022364669277113596, -0.19990942790934738, 0.23720561581266536, 0.09531068463324815, -0.26063431635975803, 0.565554394406379, -0.46439446968070125]","[1.669404096848933, 0.654333356253438, 0.8032942027397808, -0.714067741603686, -1.7555305119900348, 0.22820950584865782, 0.6075565610881374, 0.6922204691377966, -0.10462846109808162, -0.36276672162694124, -0.6036330020486812, 0.52023893415206, 0.14464604469488196, 0.2203236880319005, -0.31546363452037607, 0.6069966196461475, 1.1177491015117702, -0.23879863054002592, -0.28829043076609073, 0.5573773274621555, 0.2937748248726065, 0.18520398658347906, 0.19368257142182196, -0.9066290771058679, 0.23894685563659823, 0.16486276688998794, 0.3317180871109159, 0.3214377713474889, -0.3977983408248571, 0.17631467233307807, -0.030244988238360845, 0.3996773269734499, 0.28993371865152556, -0.47866650116003634, -0.0722833966879993, 0.05433574394710174, -0.23508164110385302, -0.30814261574201257, -0.11039558782011447, 0.6182108631158095]"
"[0.14324848089297515, -3.096376065125979, -0.3590192444334108, 1.5695670811232525, -0.911153306114434, 0.808199046048838, -0.16217927443338204, 0.4965494842815395, 0.820188367986833, 0.2238946775792611, -0.5746027222563787, -1.2653334609139337, 0.27605575343179545, -0.07241626133989437, -0.6646927234849835, 0.7277025080905585, -1.643512684714733, -0.5556563733895734, 1.3928350317148335, 0.5096274095704898, -0.5798848022754943, -1.8356419873690841, 0.14327915131406246, -0.13472730245517733, 0.34244914237231655, -1.1296394271070138, 0.12635712107918826, -0.49959922431567644, 0.5294600454593644, 0.6874645902696075, 0.13014031715716906, 0.5527749874136412, -0.866569578179463, -0.2710423948154491, 0.36200326542704436, -0.03182003382538892, -0.9308433281043532, 0.9842580028338248, 0.5275003195594501, -0.24156812465596608]","[3.665974480636379, -3.69092067891022, -0.42160895545108973, -0.05686511953763069, -0.09884312805742033, 0.6570747273587234, -0.8099964294916289, -0.0687686487878262, -0.1439674464510907, 0.532134824527829, 0.9299881395987065, -0.47743806168046427, 0.2541667753238607, 0.6213389860381313, -0.1654259656739337, -0.41588369012720855, 1.0304627346421733, 0.2761448292730052, -0.5972985424894578, -0.14076407139549488, -0.20905017544282586, 0.3234732762388458, -0.4010809950869364, 0.15094499049660715, -0.17397749434043192, -0.590195269365896, 0.47289611694151046, 0.130543715661584, 0.21309324945380045, -0.46724501498651166, -0.11421376464834072, 0.0060362179517036724, -0.07202243979720181, -0.1681571121168511, 0.4816451157137526, 0.26842394848056433, -0.10823628297892786, 0.2800340514299212, -0.20157856975915583, 0.28409010331448215]"
"[-0.2702228669462243, 0.1273987336023177, -1.3911075874353993, -2.3865706134852456, -2.1098177828276503, -0.4537774575945835, -0.9733693994617452, -1.3308094726715558, -0.3606990065935389, -0.25294669623035737, -1.9022296921482622, 0.0037030047662852915, -2.3751029164715995, -0.23564022045301647, -0.19303509282653158, -0.009000505632554891, 0.5694745710068468, -0.7741704356353933, -0.13301206178769712, -0.3687169755014058, 0.568004976604294, 0.532757898567605, 0.0838083672280017, 1.1977124020948453, 0.8530384187726391, -0.5518922676158123, -0.7000109556325297, 0.44398256651578655, 0.12104078157703457, 0.7576337240508152, 0.4460402218540566, -0.10267363198305614, -0.07487385069423393, 0.43245533513145623, 0.632393238485938, -0.05744071221579181, -0.7965254681822781, -0.10130945551945943, -0.30348540279731573, -0.15985585472342226]","[1.3379960127393917, 0.060590650246260196, 1.3253022445051477, -0.9720811254127563, -0.9391925585446349, 1.0063675001802426, 0.13685227405982342, 0.2255342672916784, 0.5063478533362334, 0.3623804598086032, -0.8767055817485951, -0.3147256438581839, -0.7916342323173335, -0.7835601397809424, -0.34487056118988846, -1.3691810178991135, -0.33929007061451383, 0.08230661462885742, -0.5179533929538245, -0.19120400303378082, -0.22619931623403675, -0.5702943714382718, 0.6191888035958021, 0.0691762086850668, 0.2244246372711014, 0.32772130793529397, -0.24384142065937583, 0.23571737358185008, 0.11851021351801361, 0.42803863335880216, 0.08089769667096895, -0.4182454322472287, -0.3529237051646023, 1.5065785946633556, -0.7942726062965211, 0.39591995716624656, 0.4801266190841469, -0.3480852776707895, -0.27467297120013084, -0.04618278729442821]"
"[1.9603642987043093, -1.8532280248467015, -0.5269176264757723, 0.7313800842228683, -1.0536056444420512, -0.3998743649805964, 1.2420247781778684, 0.1853822559381805, 2.2567803856659854, -1.4781613797839555, -0.4005573017205585, -0.5014178004925391, -0.04735351710849795, 1.9803432748559637, -0.288341663449219, 1.3844535627109342, 0.14861440157327613, 0.3179630643511433, 0.5472400323054305, -0.4524712025601225, 1.6065638027092046, -0.9818077775573054, 0.9965492014287132, 0.05445007796797907, 0.23633515422962348, 0.7515758482053413, -1.0219702353174789, -0.17365507368040922, -0.5141580206985843, 0.4237505455108037, -0.00935861755629883, -0.4042936143693969, 0.06427507468189782, 0.5588590410499572, -0.010390102846025272, 1.2964810876376531, 0.5143683365472566, -0.06376007348806524, -0.5665810479286576, -0.13324217867384172]","[4.007562113976354, 1.2833462454340245, -1.500457769443326, -0.2674894933489131, 1.107910994114056, -1.7207542828368751, -0.1268384458741153, 0.11454494501295884, -0.11133192738276125, 0.36080396618430094, 0.3961234050569128, 0.8678523508893061, 0.15108505115467985, -0.46831648886375854, -0.5606767880498793, 0.15470334195135987, 0.2682440444848151, -0.2291121171752978, -0.0758830058485994, 0.09476184843476881, -0.1701321855287565, 0.5563991438109442, -0.27116945481421667, 0.18567193027292694, -0.16879844712012368, 0.04310384215704468, 0.1677802329241014, -0.026876477483378243, -0.10022354416594226, 0.08727406850233323, 0.14852591319498035, 0.04241882677599038, 0.17702816583650807, -0.07321160192529001, -0.10083986063250618, 0.14435097387702145, 0.08016436297152175, 0.0959845209207078, -0.00577835144864723, 0.2171162502255834]"
"[0.40924767675782775, -2.0759882959689797, -0.7027414252982912, -1.9783752490790523, 0.8234937635220362, -0.8964710350995441, -1.467303200562658, -1.6389155998858624, 1.8650320044741406, -0.9347251225967977, 0.4098279749046494, 0.31956766764486344, -0.48480868954620493, -0.9428197273284249, 0.529108518030222, -0.314199911166034, -0.011546746836825389, 0.44903299007556163, 0.7974975069405794, -1.0351117562980132, 0.36647675649107353, -0.6049065251433662, -0.10855812302261944, 0.47553883353232357, -0.43186031311517836, 0.8248378301181349, 0.8881642451163939, 0.20574794356781484, 0.9787422767883106, 0.2278533414489298, -0.21464700025478756, -0.3927801484749092, -0.2956801885765491, 0.3435384875156267, 0.021559164888792295, -0.38484745843201246, 0.0070601350018662905, -0.2727085445229967, -0.7725287077200662, 0.4479069563038872]","[0.21045614711335123, -1.3522731186313788, 0.33560126751398695, 0.9948115822313437, -0.2466669598748856, -0.7851698055713554, 0.2860573960684833, 0.6260951876036476, 0.2102113223250618, 1.2069075989194895, -1.469507270244061, -0.6939677660058584, -0.5594031691026179, 0.02936196729406317, 0.20283718938390266, 0.4644258619076882, 0.47888401482115306, -0.74180299038382, -0.13186404668152898, 0.654492412679009, 0.0138426247201683, -0.03008145929484659, -0.009989487865963032, -0.891636313886182, 1.183853221746483, -0.32906560543456037, 0.7066553642646929, 0.34580528419378775, -1.0307410937788026, 0.07918735652269128, 0.3148941512483673, -0.4893380701972074, 0.5249967858526842, 0.04944079941981804, -0.30401842415057745, -0.599339086330341, -1.0886325001369974, -0.0066446666049222464, 1.2755646584556593, 0.02434406245334306]"
"[3.195045734678875, 0.08080782826730672, -2.1879320028818934, -0.3901761250469394, 1.1910021136285147, -1.6775840788133713, 1.2087444505461211, -0.4330544781347219, 0.36199818706761605, -0.3889084553387385, -0.23819151896457977, -0.7624515061536457, 0.3871236744408935, 1.4878382993023778, 0.8215445515134919, -0.15475861214592412, 0.4323819782467286, 0.542999002642599, 0.3058028714994583, 1.4669716762960412, -0.03281328407466812, 0.8102721675917091, 0.7625829155256251, -0.08502568145410869, -0.12489855064235883, 1.0938700729177668, -0.6601205071232893, -0.25754388687947155, 0.10390702020395635, -0.13614404393237198, -0.6398775275771329, 0.4643257972685266, 0.9729844261647098, 1.007373087750488, -0.45081709886966725, -0.3546394277733875, 0.33294939472345536, 0.12938763832126265, -0.7857725495840213, 0.34568137042171265]","[0.9799767919733605, 0.7960397563959034, -0.7265612756829365, -0.9772150546928894, 2.1180169656752965, -1.320347038320567, -0.12938726823549793, 0.4059406203186825, 0.29996608332384966, 0.5615745317903997, -0.015714505680539996, 0.5100467068800675, 0.10665387001945006, -1.0690168556746944, 0.3877757820810343, -1.0580839021480788, 0.37263068916579734, 0.418788792855011, -0.11534073262845926, 0.039778442587553864, 0.4963112925223307, 0.9318668900203022, 0.5301683346851098, 0.052135710601376506, -0.0014642079846999417, 0.7139715498094193, 0.8701494855624406, -0.28464352856850256, 0.13445709265509895, -0.6955541018868286, -0.09784733814533181, 0.4197090121870862, 0.5080405874521646, 0.4804337777376686, 0.6171533612263213, -0.4287617446812686, -0.1767291568484351, 0.5076873073096645, -0.40489983183236183, 0.15577810569992437]"
"[2.6131666011942074, 2.386001168743202, -0.07915306559555531, 1.314778416138308, -0.6563438511401716, -1.5693080704366729, -0.5710178945880504, 1.0784979659857192, 0.02213104594928019, 0.9598330578604246, 0.4822053408339561, 1.6917906183302789, -0.3274660746045992, 0.6775260373403528, 0.3861982251657518, 0.9404756143730243, -0.7586723989344145, -0.95951819920081, -1.495464296995118, -1.1063572160524515, -0.9163606641898203, -0.26423470121753206, 0.1004814930088063, 0.7743785835703522, -0.23062669748144737, -0.3296281215652715, -0.4233389862666299, 0.8364915004525322, -0.3931313914480961, -0.4350755099335405, 0.6538802045711816, 0.23361275320350572, -0.031966175479859305, -0.5513429706945934, -0.3582389938756816, -0.6509294725775141, 0.8298551664185481, -0.8227382424553669, -0.30841080673340443, 0.955742967732374]","[-2.0274068068662388, -0.4100340429839477, 0.8884532879816919, 0.3030271226712303, 1.0742192449368866, 0.03073179440757853, 0.8014196365283859, 1.30752806303131, 0.5070176059660628, 0.8179001716586164, -0.01172418329353198, -0.4414852220801594, -0.5441394892088512, -0.25459254191930336, -0.335444903739699, 0.0608481926147264, -0.8469484209908245, 0.7615343000448146, -0.210890806674568, 0.3265255786280337, -1.1250940821951398, -0.09153304145565973, -0.2105916429795114, 0.9070483811331677, 1.3696330064852005, -0.16196417149366782, 0.7206349216775452, 0.9711882949394007, 0.6104872428273258, -0.3138978761121125, 0.6584989454710699, 0.7783923105993226, -0.6870622479521507, -0.19585974326774802, -0.6852155454782585, 0.4044391770082823, -0.05866848716253134, -0.02188086496813421, 0.7648631835717639, -0.18543819129665307]"
"[0.6640954877568862, -0.3878772050371163, 0.1560191586306454, 1.4172462127372754, -3.1639936255205408, 0.9372249397720881, -0.7776414956166153, 2.6034210102779576, 1.7436055526734193, -0.26306364887208766, -0.009944368928240318, 0.4899891275925981, -0.29149735014183614, -0.17807407377957887, 0.8407385609604249, -0.6042343204008532, 0.36777243693430756, -0.055941368192236836, 0.29666791481504534, -0.764698621469303, 0.16832114270893597, -0.2976785287783395, -0.4276454758767059, -0.06947710618936265, -0.5195418210299935, 0.394282571896167, -0.4319803478519076, 0.4866884755026931, 0.5825526717849603, -0.8284367757790059, -0.13410882534711763, 0.30916777617451763, -1.0211469196858123, -1.0978435855554909, 0.042342228792803166, 0.7117770099866925, 0.059458431110550124, -1.3968770257689995, -0.2600201039021661, -0.09700849085172507]","[-2.9205575979407303, 0.9545169681810041, 0.8897202899213825, -1.1135506664755153, 0.6205410411209239, 0.5201684462246213, -0.7983177057745371, 0.7057313968042781, 0.29124298160895284, -0.3175620636764098, -0.4608614328910795, 1.2023707563050845, -0.43126200250033503, 0.4291720904463586, 0.6000924106228247, 0.5169257811513978, 0.2949121475525932, 0.5087053992903331, -0.09266896751932788, -0.1302455057782274, -0.2354903516390839, -0.5913231568105741, 0.017782150140075347, 0.08224827671711701, -0.095089670854613, 1.9044671802877906, 0.35387958713791096, 0.42628236457497987, 0.2651732819338031, -0.4804995239398248, -0.4057600645060621, 0.10273461138866921, 0.457434931474425, -0.00434283069047496, 0.844791014125565, 0.18312732543514432, -0.6405978396545673, 0.24191770098840734, -0.27195219798159076, 0.12488795348960985]"
"[2.702028795655931, 1.42153359076087, -1.2208854388082293, -0.5693173021867852, 1.35022775984784, -0.38060080032850085, 1.3120392434652828, 1.3448837206240345, -1.5101517799158752, 0.3481593764456061, -0.26667192111458293, 1.6511244294652583, 0.5382498253270437, -1.0889445246782237, -0.3075157984159045, -0.11901918855980227, -1.1500503718876898, 0.5553218130078599, -1.31089884693597, 0.7477786177632177, 0.13159088133503163, -0.22895778415977286, 0.1479223147954774, 0.18781735490014753, 0.6257435014816259, -0.021709943859630192, 0.3194097587604262, -0.11036136133191296, 0.5228238944410711, 0.20571124629362475, -0.0675565322125028, -0.6857581019655519, -0.0785629397330304, 0.7124953392640867, 0.22012021097000867, 0.25627764397007424, -0.1930163338294386, 0.1174167234564652, -0.08649309193994226, -0.07956000055608271]","[0.41166291254089504, 1.3904732311417272, -0.8748544175898908, 1.7751748564910637, 0.5029901339312582, 0.6259630455193959, 0.5001814654495984, 0.7825159764008522, -0.5925767392490686, -1.098561405969756, -0.04727772415227187, -0.8524129439304375, 0.7236382286045046, -0.588013554413084, 0.14158092091285462, -1.1192461854172504, -0.7096956237586618, -0.06376799090513129, -0.3366972106124442, -0.08395002015044997, 0.08777474923897427, 0.2553495144261706, 0.1472241745901433, 0.010545095945369525, -0.633910427722172, -0.004457755774612683, 0.14987803644032627, 0.5019988682841203, -0.055503784181793095, 0.12199420206560017, -0.40860700862247495, -0.33112042077700204, 0.195702877823411, -0.33612548671243614, 0.5368965325775086, 0.02126554310757778, -0.423295974984434, 0.2253556262354435, 0.14264622676834252, -0.6246374817234347]"
"[1.8985926015796628, 2.3730962530796713, 1.6279516233217346, 1.2964567722472484, -0.11289591576209265, -1.081562390810378, -0.6786625145736207, 0.636193580598949, -0.495157268814668, 0.014920778176890163, 0.41368483550902674, -0.0416684783812988, 1.2485054325978302, -0.9380864155901242, -1.5007364834577894, -0.1105146557439501, -0.3411837230625629, -0.8435070630030334, -0.7340427773743596, 0.019090661844746455, 0.031701380833223984, -0.11616604552253995, 0.07659880719345354, -0.01921705706750081, -0.18484037827466182, -0.3746147254931417, 0.839126839116679, -0.33825548083002943, -0.11389039732872405, -0.4064319346493222, -0.6807094624639882, 0.7550416352418465, -0.010024865031016596, -0.2966089407316352, 0.12987090710422383, 0.1549370365236815, -0.5067039681327594, -0.0013528831640310399, 0.43714212803058067, -0.41547625081875705]","[2.1473952181741813, 1.134259469207273, 1.5317224408166277, -0.3203579442105241, -0.6240293470914178, 0.797579228270408, 0.8319737571617474, 1.5228771479282728, -1.0310545764921613, -0.4029013983175376, 0.053890990198749295, 0.12564623260860763, 0.1193454547639715, 0.13144953737702866, -0.42350253471453564, 0.6513438274787058, 0.6798809430544717, -0.5790389617248102, -0.06904360972208613, -0.054525363617320265, -0.37684470150596855, 0.020973491039602873, -0.36619769223991544, 0.351900620418257, 0.18516871488569656, -0.001653387554125279, -0.5936027726439911, 0.619409116662971, 0.3033014115589202, 0.6628972885895212, -0.4812255636421889, 0.17056059301729265, 0.14700372423121172, -0.6000960437903412, 0.3413306117738174, 0.14382251244809105, -0.07087197029157301, -0.3121411651241864, 0.23695036912578799, 0.010944822869985485]"
"[1.6952044242108613, 1.1449503182261838, -2.7942290972452817, -0.4442029223469846, 1.189877729061346, 1.018293046417887, -0.6546201850008575, -0.9959894178112196, 0.43366439618833585, -1.4181717930133022, 1.6565016027820945, -0.3751611523178676, 0.7595260873959475, 2.5707418159277675, 0.21338898190177374, -1.3609105741241005, 0.12988947035978113, -1.0181270743181288, -0.8636857799902043, 0.525789010978811, 0.08002255088868564, -0.4798519625738169, 0.22551317884973188, 0.24981047231367395, -0.31957099431324926, 0.20813147576286778, -0.02748698700937075, 0.2503033559310581, 0.043548245802895215, -0.12386593936812361, 1.1697747417682989, -1.373487715008293, -0.0756730823192853, 0.24116864993346435, 0.02620779217313649, -0.01780287572006204, -0.6889856183941063, -0.9612789680112008, 0.06354268653137156, -0.7617003762276096]","[-0.4244119973379086, 0.14183530617158982, 1.2733878975758495, -1.1654736390536446, 0.07947744445060208, 0.45837444607869654, 0.7859633930001865, 0.5519779621963709, 1.0976239468592708, 0.3367809285329958, -0.14348635041541, -1.4148888683249736, -0.2720014866698051, -1.1559575995764193, 1.069676569300067, -0.9645395534507742, 0.2985679419907935, 0.25902057281359725, 0.1309955386412774, 0.01570193254157212, 0.2393916546360995, -0.1883801953684328, -0.49909327362548117, 1.0853400038833212, -0.4067689851876053, 0.258936859490703, -0.5733832795758712, -0.9167410604034177, 0.339071989628451, -0.09595582662418958, 0.48140547980603865, 0.32536071833997526, 0.09445826790828059, -0.5001588584915369, 0.6038637634365829, 0.07463074763781984, 0.3748215471001065, 0.12403968810802118, 0.07805596347755735, -0.4031526892282171]"
"[-0.2154717482883525, 2.519195879468043, 1.0825607726560098, 0.533607635401598, 3.6928070936825663, 2.237944115657852, 0.9757935209732038, 0.05023258587827692, -0.04484635653564402, -0.2292490869339006, -0.8853751507436441, -1.65071705877557, -0.8001893290355975, 0.026595511884113347, 0.9640288210750876, 0.8342210919719496, 0.28909757076316334, 0.622226486058039, 0.57563917588267, -0.8350767131424718, -1.00161849706959, 0.3800166121656057, -0.05060058479173946, -0.389668604520154, 1.3449640020087907, 0.14119562581153516, -1.0393368540811136, -0.5240200626821379, 1.119348729237476, 0.4461398011061747, -1.0733698305663564, 0.40550823672041997, -0.5588584596745679, -0.14847465563900236, 0.281189423547059, -0.10330205564275367, 0.527410346877999, 0.5147997219508595, 0.6913084644732947, 0.5451043893146665]","[4.07781288649274, 1.168247751712573, -1.4038510961747437, -0.09885981209218844, 1.0274330958636528, -1.280597071032802, -0.08547780776977408, -0.07861058174098064, -0.1927815382042217, 0.1185289029274617, 0.8193995444960711, 0.2101355797975173, -0.13035768895114383, -0.19941174991912855, -0.31478534294484534, 0.08647936183168087, 0.27129926490604517, 0.15116941287609012, 0.12004317877282973, 0.2601671469416172, 0.21751066850632253, -0.017117993579351027, -0.20969206723450262, 0.19903702111032695, 0.21926395189128922, -0.1169053937055133, 0.18077461512567394, 0.12440679582126452, 0.004249600527608063, -0.051365443293865144, 0.33833855712855787, -0.014668819622473123, 0.35095744736730666, 0.25276448727379924, -0.3875908541953014, -0.0405675856500318, -0.02671125565035884, -0.03507170004047322, -0.05121857744073243, 0.21164805614764678]"
