image_embedding,caption_embedding
"[2.854346332774278, -0.4514940432767032, 2.127724482948677, -0.8313943636228915, -0.34124629329467, -0.36633227399396434, -0.638584215840252, 0.19594570144651985, 0.26181683974712666, -1.190676399372344, 0.5357290750607173, -0.21625070912181418, -1.6219007399837624, 0.5105138072099389, -0.27772962342738733, -0.5315177491935299, -0.9438112445452155, -1.089706426155823, -0.6527409796200658, 0.2590744150307911, 0.05238601652910482, 0.2127271715931231, -0.3990427435338439, 0.06996158303205406, -0.4981887324218155, -1.1451820256945666, 0.2831461871426975, 1.0579197325677276, 1.0559073508976229, -1.0660119542716446, 0.7200192949176315, 1.1448836228507289]","[-3.522350160605185, -0.703411814525631, -0.6502078066139475, -0.6589379129892023, 1.7764824209081143, -1.0858927347732983, -0.0909908545058817, -0.31392969799891535, 0.7590941599107374, -0.12279052191385932, 0.06284852340748456, 0.2034686136365783, 0.022587842045010294, -0.5119494360764839, 0.621364670216758, -0.9239371395006549, 0.5532755057717479, -0.2869075214021326, 0.9025337168074968, 0.8036131480764557, -0.26875228041581223, 0.448202255236802, -0.2139209956450896, 0.05017343574959267, -0.30313656013154633, 0.5515078266541065, 0.2775954668719773, 0.36855342329621243, 0.979700608119684, -1.1320418865521804, 0.5959403959640435, -0.6428457453277547]"
"[2.880631378728035, 0.6136084600090025, -0.11121805518581739, -0.581633205212441, -0.9618091263348988, -2.109638883826417, 0.5128955157725263, -0.1748365778301407, -0.018856346591093216, -1.298302689013612, -0.0780136748785962, -0.10497056699246066, 1.370279291047138, -0.30616246528436725, -0.791138985777051, 0.03441936016822404, 0.49201647465301757, -1.1106407496594395, 0.4572207778066365, -0.3545662558831401, -0.4826617239122762, -1.6216553649616723, -0.38381391309720136, -0.11370907606813117, 0.09230765082582122, 0.35840115067335027, 0.8213120230659431, 0.7572071145724913, 0.3221208161897924, 0.4153990495899582, 0.3192937130267067, 0.5340572066200523]","[0.37278155022638654, -1.9807425686659463, -0.4581019570035571, 0.2832401236374949, 0.2456529316634588, -0.8349693487342796, -1.6814037970918307, 0.09168425637200424, -0.6170988874627797, 1.0192358058345252, 0.179232900344828, 0.4587760256264217, 0.265947094362232, -0.4783960115219842, 0.43588678903190364, 0.31130297387365496, 0.9716360445011563, 1.3192462166744445, 0.25022802407778716, -0.421619205432717, -0.19792045997236582, -0.008721315237824575, 0.6909047579071945, 0.2990138337107646, -0.5138406994217063, 0.8088071074251262, -0.7576698182070538, -0.013658494408398473, -0.389570997167932, -1.223132391334033, 0.7679841333425724, 0.6463568100859858]"
"[-0.8844021527601553, -1.7100103973111052, 0.45379377878517924, 1.2393787882596445, -0.4302644739728935, 0.8269530968088219, 0.3705464283680162, 1.8325667922747, 0.847440327043313, -0.5815453638164595, -0.09465847183374532, -0.9597117591386848, 1.12481362997005, -1.5714023854160066, -0.437256377594589, 1.0187447353300116, 0.6735902409005314, -0.5967034415981255, -0.6899700537454738, 0.7039174061060015, 0.923437149266948, -0.09627928041257074, 0.6287228067608631, 0.42717470671858215, -0.03508513190709962, 0.5382849864306847, 0.4484147252130457, 0.4430813514067552, 0.26066679244976687, 0.26110432075075973, -0.39574044263740854, -1.1304702202753911]","[-2.281868971820039, 0.27370317099499875, -0.8159235841201838, -1.0487908688106558, -0.47933662050753495, -0.04169327445828109, -1.2844224471887584, -0.1572778341097402, -0.4863580120213787, -0.24097652497712216, -0.8302644011338581, -1.3096798639151892, 0.15050417502069785, 0.6010378548596392, -0.8784997386098291, -0.044227616242098575, -0.37404828317261063, -0.5723135281401177, 0.15314477139090266, -0.7529697571556855, -2.1303185185099314, 0.33157435271831925, 0.743325632652561, 0.5902601642012341, 0.4709532078875971, -0.8841983793617496, 1.0716314427255642, -0.1291521489970782, -0.30665898713452505, -0.583677899818334, 0.5284460653076427, 0.16737662410787923]"
"[0.09354100627769296, -2.4240029803103953, 3.6974224791247012, -0.5715301609877168, -0.31182297472826337, -0.6568708454922894, -1.0018214239725254, -0.12097037483892964, 2.20137196715879, 0.14515817294406452, 0.4061660615785482, -0.043590180119342854, -0.7001955464505611, 0.4755846181956135, 0.8466939287111365, -0.6128420630572772, 0.22319005955011686, 0.23190082821654753, -0.19352226998231206, -0.5922393969969443, -0.6339442577473592, 0.265919531679021, -0.0006554675870363829, 0.6684340900459746, 1.0773644961526234, 0.3416293562284559, -0.6752784210194245, 0.052976853843476585, -1.020865547959919, -0.9187144106460416, -0.6779432404928943, 0.3640516467958944]","[-2.6751096064684674, -0.49141617294332557, -0.7318097633483283, 0.23590689148259267, 0.8607743771157985, 0.24003644661490406, 0.486051385751986, -1.6004433537138103, 1.3734857997406353, 0.37123154509328876, 1.0359768062942474, 0.5945222565672342, 0.5593913249968253, -0.5579317931977684, -0.2478434053194658, 1.2070392433368171, 0.19814147892108458, 0.6550912875335153, -0.5418128767365343, 0.231165140208478, 0.04487929427238245, -0.1711803569827556, -0.5384128328870148, 0.4855476771364535, 0.18615673809814495, -0.2093245264320596, 0.4956495764431605, -0.09272866398941747, 0.035029026727746396, 0.3458924383889915, -0.7343970649398248, 0.068430443381613]"
"[0.2403963701237041, -2.1285509853177547, -3.36046063806029, 1.160544936293307, 0.32464448819805514, -1.7723029006611377, 1.1311070448149894, -0.768342219728453, -0.6285142191877212, -0.4657267986126994, -0.7532627581287509, -0.7796467818891434, 1.4117941943979075, -0.4428628125423749, 1.1863250123691007, -0.33332245304148994, 0.4267137573951897, 0.5182852937662971, 0.2999601662019709, -0.7896171303581349, -1.1676199074793654, 0.8091686130463286, 0.15369838450803217, -1.727600246667183, -0.19000377035910906, 0.027435163444798506, 0.5681418137206328, 1.4205495399448076, -0.48469844099967635, 0.5291452790554753, -0.06297587930946949, 0.6214348806116833]","[1.2417247904896984, 1.681957822428315, -1.3982699357184083, 1.5138762515119764, 1.0911597190503703, 0.9955222770493813, -1.194842353677557, 0.2615815859334311, -0.8744331195726097, 0.28070723047954454, 0.3544742969550142, 0.8970929211293239, 0.05365155916512197, -0.21777920190366745, 0.10720461869258263, 0.22256896182105287, -0.30778056443807034, -0.748906757570585, 1.0389136276694235, 0.18858172098191153, -0.9222666990486884, 0.09203056304708737, 0.034454214115482315, -0.5954519343638347, -0.4132889256160735, 0.6522418538370381, 0.09624202939730647, -0.19612058777472033, -0.07000570370594596, 0.20036797171248888, 0.7913984950760926, 0.4148036810805858]"
"[0.3644950277947706, -0.3451146293601387, -0.049712914505664084, -2.2474690610987462, 0.02483551524991886, -0.5393885791185786, -2.221364337649853, 0.18872838172813922, 0.9479918459236847, 0.8768524154479046, 0.01694311025781136, 0.031488042389615764, -1.9878833105684068, 0.7008246275610606, 0.006721899464596237, 0.8584221611051399, 0.49157629841115996, 1.0544324126892102, 1.1639697821662942, -0.19785752283868155, -0.8248338177487706, 0.034704897385095884, 0.44559440830429475, 1.5131159865440105, 1.411722144116976, 0.6725380310334981, -0.20600291334837212, 0.6743885620777484, -0.9834987651613337, 0.8932333407651165, 0.1754796380206538, 0.1809469276828533]","[0.0603507261893824, -0.18618205925176798, 0.3868192090021154, 0.5623298600880509, 0.5750879895450837, 0.17009715438103098, 1.864133880307456, 1.0872088441145398, -0.8825886678401127, 0.009857198409167815, 0.023970800074112227, 0.7192707132762908, 1.0876787814884195, 0.4809671195549121, -0.3767705427628739, -0.6985535013769364, 0.5035132380155458, 1.2575309167192101, 0.308616577687228, -0.6161296126638548, -0.39568146841966106, 0.3190450549560612, -1.070635324346065, -0.31558460510395137, 0.7947986253345974, -0.529147127602437, -0.1268006348448836, -0.7233330215785605, -0.6655475064580145, 0.142005802708046, -0.38583638019620764, -0.26228221392974077]"
"[0.6799713102634852, -2.7175015131466025, -1.9839952684863278, 2.341740736740271, 0.47069860358016447, 1.4475913095167579, -0.9594667553069924, -0.3341706522514412, -0.06633720058714235, 2.807201942039237, 0.8415132408334672, -0.21371132656398945, -0.4878640755819034, -0.49300419123178235, 0.06557789368079969, 0.6830408897614336, -1.797030430089512, -2.219010239940377, -0.46697638053427365, -0.26452029926228166, 0.5438468350854238, 0.9744380201613126, -0.8494568262410176, -0.1845278551167856, -0.006172452697350317, -0.9304535053385208, 0.9490784547497748, -0.2931660070438224, -0.007201144243413013, 1.8255322331420032, -0.04777163101337041, 1.6324752393005482]","[-2.9818876961408574, 0.1229237981468294, -1.3225330395470092, -0.8627966153872011, -0.24691373704602912, 0.5940344568452584, -1.584476060182615, 0.4713837198406948, 0.3674494369462245, -0.06111787975737342, -0.037075549390417094, -0.8361558801500872, 0.3893119641253884, -0.8199866874298734, -0.10736676201101684, 0.42147457004178673, 0.20407120927699757, -0.7154683251244497, -0.7354229793276305, 0.07416368128137085, 1.0610808272486798, 0.20908912515672043, -0.3068880153214526, -0.3800938549578567, -0.8746354239921382, -0.7184301430360428, 2.0633093364931634, -0.7090749846210578, 0.020520717215565382, 0.2575150434953607, 0.11819836382621304, 0.6117172505578524]"
"[-0.051036205309311536, -2.163764541028055, 1.06483059051798, 0.7982439458066174, 2.2516505216687315, -0.8259504524494126, -0.16044925177788683, 0.23427274803624326, 0.0069570081798249195, -0.725482276552047, -0.4312287823225212, -0.5657349106345455, -0.146788953730073, -0.17265142980136441, -0.3910679120337201, -0.9849226001800487, -0.32656971808668817, -0.9949121654820162, 0.06673068181018346, 0.4658826488999553, -0.19734155109145118, 0.03190794760881615, 1.4253781744728524, -0.7321884249288115, -0.28140355676435685, -0.21642382195000165, -1.5580376856541986, -1.1807063145808772, -0.1908955361385538, -1.107827609729115, -0.7574949220291918, -0.17226777043909536]","[-3.110359041301462, -0.39256786332647065, -0.18190113775715866, -0.8165646651915285, -0.16069103087327105, -0.43557499154885726, -0.5056721947533981, -0.10986208924390051, -1.5166970570158935, -0.5035432156837766, 0.14419777289318095, 0.8046577227115818, -0.08138091443684986, -0.2533667316767792, -0.25942635107245177, -0.9300960509630987, 0.49668439269291775, 0.2927010198520632, -0.7877468419554563, 0.42190619619914205, 0.32716071104141414, 0.6513822611938656, -0.24522672614325502, 0.8158918702016089, -1.9134925876754467, 1.2950181676386354, -0.3426122516486033, -0.5287331976822993, 0.011085291042952907, 0.37693676706152063, 0.5523455644149311, 0.5162872765714046]"
"[0.8375575108347179, 0.4008981979666008, 2.0464645861773194, 1.6186600331573668, -0.6052552740318412, -0.2509206541050347, -0.22311321409734783, 0.3565570609240247, 0.4749092460677014, 0.7671410077028282, -1.4074873207101555, -0.8003601024625115, 0.32671904603552276, 2.6423225083445527, -1.0577042473468428, -1.5532137960067036, 1.02840538674538, 0.4076641344745127, -0.07645976658308436, 1.2547030695867782, -0.9154191775357375, 0.15302634607591994, -0.9210587954303138, -0.8278482418782321, 0.499796905015936, -1.1398881105586753, -0.6120879055833004, -0.22395076686760018, 0.71781325339109, 0.018255294261678927, 1.0587694834514247, -1.299827338438436]","[0.6681041521938925, -0.49231575486912027, 1.6789811884104604, -0.31817532127736947, -0.2920424256698135, 0.9289007288020494, 0.34000067915527216, -0.06800322625483166, 0.29989076117434527, 0.6268189543238487, 0.3177601610140127, 0.004764346312258811, -1.3505358921256148, -1.3225741330031742, -1.0007429654767195, 0.2982529260909383, 1.0046302126158533, -1.0315735672953767, -1.6977640420793982, 0.007135774716851319, -0.5262502262401836, -0.46515028015946325, -0.783586880240381, -0.2640759185875914, 0.2734594982570953, -0.5855436144977243, -0.26969940912186646, -0.2945469032635325, -0.07094837471931807, -0.08942971779220128, -0.11206328134066239, 1.0599596150138098]"
"[2.022640893600491, 3.2441204635394834, 1.9295166839693565, 1.3706714440973764, 1.2466666522114018, -0.10789633500156195, 0.7581544703098011, 0.9514089536718147, 0.22599667050626024, -0.643283303886369, 1.4963659956344446, 0.8070100139602917, 0.8332485495977234, 0.7378766492121203, 0.33503830272307195, 1.0699113503705022, -1.2788882329119469, 0.3785979380624403, 0.39930173631388355, -1.7546519453259455, -0.01735636250461709, -0.6377587862105707, 0.23966772609751205, -0.0045599203773782114, 0.6721646725596775, 0.5423586105151834, 1.0230316307678813, 0.05757937219155812, 0.09908550029408056, 0.3347126855320456, -0.08760425375274399, 0.5368518057532128]","[-2.0134395285733757, 1.373031006960593, 0.8103087194344605, 1.1325403481513234, 0.9156234964268186, -0.6451828696033379, 0.5023280985474461, -0.39001649642855496, 0.6255448611224611, -1.2709450985143937, -0.2476756114593096, -0.1342363407275393, -0.23051096957187095, 0.20637871250659837, -0.8762913963043316, -0.751482808086364, 0.5798749144298839, 0.8599651659827785, 0.4276884720624238, 0.6949275943855602, 2.0622672787695624, -0.38891340271743313, 0.20103620270407388, 0.6983165887958687, -0.1621358081622796, 0.1293835357415168, 1.0239247942000889, 0.8956932899170676, 0.17739215547633322, 0.11217821545989508, 0.6061945183749851, -0.5406769344802844]"
"[-0.35259808119190555, -2.5101971477122595, -2.4859116180104888, 1.2953879424743227, -0.524997016589285, 1.120359147501378, -1.4175622965239547, -0.6357052101116143, -0.7268122852345339, 0.6164481671557575, -1.7912812315908035, 0.2950192349973688, 0.27463779985586395, -0.9552111302313816, 1.7714078047601345, -0.09669399143896867, -0.7706832956561326, -0.038637837876892935, 1.2034274660771058, 0.6038887185177332, 0.7493904005080133, -0.3719259972155135, -0.607165907527141, 1.4240559174291, -0.21359454114460696, -0.6442689088203675, 0.7333024033296508, 0.2822578756424712, -1.0690808591030068, 1.138779646862977, -0.48349314154922407, -0.3779168765113988]","[1.13477521670837, 2.117798736790131, -1.5783788353643193, -0.6360967588395751, -0.7799209131447189, -0.6541811563882243, -0.13574620670788043, 0.5075204150930431, 0.7701172018251979, -0.3089516386594229, -0.3735713912608835, 0.5783640265653743, -0.3199078111575643, -0.07849563624092892, -0.29941684870628527, 0.4632471636975873, 1.2722674639280434, -0.763472113101102, 0.38619768713717945, 0.7467801322121691, 0.10842246081737361, 0.9933298963840091, -0.21256334719830478, 0.07840807666895622, 0.2410860220110213, -0.3699171444193127, -0.3878102472730687, 0.004628327075007478, 0.5963024780940265, -0.4077499591411442, -0.31104205361266063, -0.5530718050423982]"
"[2.6019773848188255, 1.720965892015029, 1.3993147250207636, -0.5004497105866864, 0.8229732506673443, 0.5278900808869212, -1.9704306697333265, 0.7506722444795907, 0.5115908034994315, -0.08192241866784614, 0.08897618590267034, 0.19337117393635286, -0.08191123896626257, 0.5841198205192026, 1.1629552785658885, 0.9503797240185429, 1.593846794599746, 0.1079765665833647, 1.5345667389394906, -0.8131019671067394, 0.8498832308661307, 0.3664988038507925, -0.6473570331419447, -0.11925276550373927, 0.15481813307098152, 0.99328206007386, 0.13950594379480247, 0.62715984824527, -0.37065584809357893, 0.15317147251306704, -0.6861492031948963, 0.9972125691079543]","[-1.3737838450863165, 0.9508037406434778, 0.30715492254287796, 1.0798141416955105, -0.46557042096846785, -2.141916321035896, 1.6886612116146538, 0.2977772180716146, 0.6548572164509642, 0.12299412347338005, 0.3902730410317746, 0.149053868691323, 0.02309253807833109, -0.15295953564996587, 0.2626437127315585, -0.17580095935169668, -1.203232423124279, 0.20754013275511204, 0.15559373950113317, -0.5182153728496759, -0.8173731971601643, -0.050766081760685346, -0.6965184793915855, -0.13481380803708715, -0.1635444512317857, -0.5562005059770692, 0.4839121076168333, -0.8033812227879633, -0.5937157487983383, 0.451454069671333, -0.2760662875558646, 0.30571987032868453]"
"[-2.314139972867469, 0.1775493899841725, -1.433590413151462, -0.6018646318503396, 0.6299725047841923, -1.5896176572592977, -0.6463451339318765, -0.25616173934452774, 1.622947434895093, 0.4086702750335842, -0.4427752698898157, 0.9986927985331927, -0.34871387252125613, 0.9691907402386274, -1.6823602765854526, -0.592027332659579, -0.6927525771744288, -0.46200154498893087, 0.9392942365989961, 0.24987403364862595, -0.4793453003418609, -0.5224224586697693, 1.1462560446221253, -0.1913632913518151, 0.5161387277420146, 0.7961143209181049, -0.4759254902140423, -0.5408292457518881, -1.5753562026173316, 2.687492192915081, 0.29628887420692923, 0.2124816472399196]","[2.336815119902205, 0.363251737826319, -0.4983215695010756, 0.5236883572494835, 0.40826095834827725, 1.3215347621455136, 1.1968337684264456, 1.5146508107733347, -0.3208035622643873, -0.2632157207443298, -0.1716312326435883, 0.13952949531549297, 1.5664892096920557, -0.16072411121194385, -0.28606207114016263, -0.4674121767722142, 0.8854692955548455, 1.3177113402061975, 0.3528062563697017, -0.002889604375161781, 0.4609308612019743, 0.40095837487622643, -0.6420946830793374, -0.4600145182452797, 0.6364918297402651, -0.19565181317447863, -0.25988977636395716, -0.6740765986225832, -0.07101812012783289, -0.5209284717348779, 0.09404874158549231, 0.11983623554535104]"
"[4.838655825185813, 0.5771156387738101, -0.759491408815478, 0.6406635491031941, -2.27826679502996, -0.7119991325925167, 0.6105498741137437, -1.411321394246295, -0.15991634308203168, -0.8866239615375802, -0.7452552874176299, 0.3321904066650755, -0.051279470294433575, -0.34820669062750126, 0.5449195887385327, 0.29032543938769984, -1.5673863398187975, 0.6206987855274962, -0.5553584448075704, 1.1708505076463234, 0.046029751772832174, 0.13295967703590209, -0.07133099391076304, 0.4568038631128355, 0.6928963131778495, 0.22658626129453546, -0.17058942261406249, -1.186241712963982, 0.15931460427837132, 0.43179843848685406, -0.3257824383013298, -0.6977215823219796]","[2.0627337138058732, -3.033062083679072, 0.2049914347645701, -0.11987364120057592, 0.42210850082896956, -0.8720070796093646, -0.2703769208836326, 0.13429203280299212, -0.09039213688267575, -0.29726157885425664, -0.7696810015251948, 0.5975846166879994, -0.5362630827656301, 0.362806660877091, -0.4634654445240513, 0.5262102308936333, 0.08946858938590994, -0.6606997783861991, 0.3712716421792924, -0.4355144266921755, -0.3627233684399144, 0.6103871207049625, -1.1520115230418027, -0.5710586189417939, 0.013997530516510232, 0.08338257689570883, 0.27425798371700105, 0.41563166178448835, -0.3234433948263775, 0.18556771864797322, -0.731241201138287, -0.7088324781893166]"
"[1.7457001614390484, -2.1198006444106023, -1.2059192530225107, 2.5605575480911504, 0.09632333543265628, 0.36052709564819885, 0.043367816186444696, 1.4179866709709945, 0.5001322037349067, 2.983583578723456, 0.24803281689585133, 0.6261485333361586, -0.9400996806968168, -0.4530631761228692, -0.6425896184154448, 1.9039870839755841, -0.3268630965519065, -1.4142324150506302, -1.927894505178483, -1.4827151816939164, -0.5933733997507289, 0.9019544207983129, 0.09720754523228477, -1.623293347202728, 1.5145989274693952, -0.1689085738154971, 0.8994801433211902, -0.343739834050624, -0.6212861998010367, -0.17082698458466417, -0.01686369854730045, 0.9284653048994932]","[-2.3603065524476197, -0.8594009363861919, -0.07449404857274725, -1.4416924159983888, -0.11463413157863536, -0.3087237410466275, -0.36295897228321267, 0.7188133480057352, 0.28698591750259866, -0.6584119580777513, -0.7097267633918108, -0.6273349267239722, -1.1685919807473066, 0.41973063830028173, -1.1418339054269924, -0.23394094010128116, -0.2949195160205403, 0.01542298605747652, 1.5322162384459936, -0.41922296364291284, -0.1784474070512909, -0.2463840752191501, 0.6082696076285731, 0.5986321681085015, -0.10165441894046107, -0.6761028679527303, -0.484239325067407, -0.5521384055450184, -2.0395921978822797, -0.4759570043719159, 0.38824281515921244, 1.1154303022690437]"
"[-0.4582166340420437, -1.7250513652719688, 1.4378842188726133, -1.526641783809347, 1.4404198209278767, -2.016808608351964, -1.8433248992131837, 0.6856190540899034, -0.8148623156162368, 1.5178669496317867, -0.04689891583287252, 0.7753256557878796, -0.7821896920490352, -0.5539553808786772, 0.5290028672116285, 1.0592797521144393, 1.2427224879185759, 0.06198530148088637, 0.5735888354071633, 0.2802446599895028, 0.06110705213456827, -0.9125374751944038, 0.09640888810839288, 0.15163589659743612, -0.9412216957634386, -0.38935217429838986, 0.25992671475037915, -0.9723026344149036, 0.08599002480088419, -0.44468313875315485, 0.47532444937679547, -0.2844021548452571]","[0.5463377751431355, -1.7209841581458734, 0.5820125408177979, -0.5085332862584652, 1.1545800893688376, -0.9196288834952857, 1.8595196754742964, -0.5969155934085529, -0.833682702022878, 0.21165918621519625, 0.5231817471658454, 0.5051970231033935, 0.4590010741583398, 0.3853920060720257, -0.16576557634268937, -0.42990107914408815, -0.575152070597878, -0.36612639562882965, -0.2343397416760923, 0.5661555810248489, 0.5007708062004087, 0.4019426939730795, -0.1270790751022977, 0.9442639869560875, 0.2738311512799147, -0.5713182811341962, -0.09635656647552289, 0.3768052804460956, 0.2834175386912229, 0.9774229023220717, -0.37751438481301425, 1.092618103170324]"
"[1.8823150350369497, -1.505067421622393, 0.303370703765604, -1.4339487647966966, -0.39083086638971554, -0.6548272401564339, 1.4721461367088247, 2.1659135976175277, -0.5397599743731148, -0.6648486767562061, -0.8412389685158468, -4.108179245216513, -1.3125114613390945, -0.36422849386672285, 0.7579600819797384, 0.41196695509394615, 0.11195488569829773, -0.9587054810286044, -2.0403201105499362, -0.43643129178666773, -0.8641442685407652, -0.9908758247370729, 0.44128643893257385, 1.0200862096744017, -0.09098616370441796, 0.026372318810182403, -0.5773788941478312, 0.302277389983746, -0.5676373677534627, 0.8395880330971486, -0.08650271727184547, -0.3428543316637235]","[-2.706969761077826, -0.10114239704774981, -1.4138004149061745, -0.21140903068085404, -0.45242670259055523, -0.6444900723261314, -0.020987523122927843, 1.0876875014603797, 0.30857346653850576, 0.1839912130893006, 0.7805086126964046, -0.9348035645667246, 1.125024698534759, 0.2891214739186166, -0.6149007099307956, 1.3405068982800763, -1.146340507817422, 0.3441592888088053, 0.3722317040773311, -1.3261087944532108, -0.5257936510244469, -0.7332713140653523, -0.6508333233840188, 1.3589932451553717, 0.2239009287821197, 0.39506295610614633, 0.25331237858195615, 0.756469885479573, -0.10534796955667336, 0.23773686613580375, 0.12807993853126587, 0.004658206479500425]"
"[-1.0841612128248213, -0.1749205465483899, -0.6271090752297068, -1.3138836430253202, -1.3661877842520542, 1.4330260827981043, 1.1431761126404956, 0.9705950589128272, 2.032063081222044, -0.2646075100571256, -0.1665713321862676, -0.5794183791534857, -0.6509669515506745, -1.2538404496386295, -0.9644792779472252, 0.8716206205741781, -0.9383486997173647, 0.5073400357289399, 0.7615512073657195, 0.4558407546751734, -0.38274430317742925, -1.635250754849701, 0.34947797007471204, -1.90786744245729, -0.7791341284201448, 0.44131944251894833, -0.10768134315968378, -0.09040896496145648, -0.6878601396516401, -0.6978351901523436, -0.15815419401142297, -0.15635521852204945]","[-2.341301800791014, -0.3348166084367224, -0.4875696409697191, 0.20122369829337683, -0.1849723298417678, 1.0677757081906645, 1.76038098311442, 0.8436421798135717, -0.30892263584984586, -0.8713618413695458, 0.2087152442624776, -2.253568458988915, 1.4115367974672217, 0.917545855201724, -1.0776196850569428, 0.41522121216172103, 1.0252865019148756, 0.005587342222152575, 0.5056918160301358, 0.16377616493035468, -1.1018649473735165, -0.11061171615503847, 0.01118979488936126, 0.11740752637709323, 0.61908275390724, 0.37197974400131933, 1.07096356451528, -0.5600527531159388, -0.7578749869244412, -0.09719489663481207, 0.07810036936590184, 0.010109196250580219]"
"[-1.469680070897135, 0.14190671554176665, -1.763578809747786, -1.7265331517686617, 1.292854099562219, -0.16846058327442234, 2.6393532759664367, 0.7599661943357525, 1.2825318364821248, 0.293913715258772, 0.2638790069731591, 1.3852310205720988, -0.07125811030546517, 0.6743291123150714, -0.8256986527187604, 0.8609018935850432, -0.8564627640863733, 1.3088097359020272, -0.20050836790827836, 1.0909816936773502, 0.5852018858729475, -0.885046470881568, -0.35084881149724173, -0.7483989407802087, 0.01963132516914654, -1.5717785545755387, -0.1941860453027772, 1.1955111413641606, 0.2350868985750875, -0.5624604411852336, -0.09961528944573113, -0.5008383821015965]","[-1.2324913166100648, -0.8083360228495465, -0.5224835644063147, 1.003140406263935, -1.586454399251539, 0.42866347101278224, 0.22090044855185742, -0.984465017035119, -1.7616018583367608, -0.10285010830555007, 1.5309502773865737, -1.0450995391539428, -0.581001309157435, -0.7499933997959832, 0.7194353813397892, -0.9485896834158616, 0.6298902311201776, -0.268779094138819, -0.34015064591686306, -0.8037081094124124, 1.109984161792938, 0.6518143710920099, 0.4344079797352833, -0.8303782726896588, 0.01775867250547909, -0.005514958345903285, 0.34145646414367553, -0.1080911961085929, 0.8022409321797165, 0.26730431086832956, -0.11200223913504419, -0.5997408486862922]"
"[-1.2926208024824932, -1.384894000078655, -0.3978130255843005, -0.9645801517340502, -1.113264601419436, 2.256008116326369, 2.550286370649738, -0.8893820151780077, -1.1103082996159281, 0.0481954434638358, 0.8482718943141647, -0.14569845550451296, -2.046713954052521, -0.36906148281900664, 0.2824040786334249, -0.2412400350346827, -0.44747891817146684, 0.12442541255285842, 0.720708647579909, 0.19933176554502505, -2.0046484106939735, -0.4725961632441739, -0.41759932287380924, -0.8025084718246955, 0.4114225242615893, 0.9903015021299149, -0.5717096714967889, 0.3155667482225458, 0.4205414138470738, -0.02139000273138571, -0.3547771581915132, -0.45568398938930615]","[3.678406858277373, 1.6912346804189582, -1.7673417980568888, 0.7599496375721069, -0.8250121835586415, -1.3440824519852508, -0.004180883547791055, 1.109391867153276, 0.4878424158202399, 0.3062258570330661, 0.023892513528147512, -0.6022225712474714, 0.34721703621741373, -0.36801860305616285, 0.8435934518723764, 0.10891411568096213, -0.5744063129726708, -0.43355708618663974, -0.041240637253671775, -0.4233521672452804, 0.39658862143476675, -0.2538298925514613, -0.6174195776338646, 0.1433311801864869, -0.14109577372891377, 0.1251165303205863, 0.11798329784657374, -0.13747195413209873, -0.08525870675695287, 0.057774682412508035, 0.4028011158051267, -0.061300315214104485]"
"[3.1678237441338712, 1.6193349550155072, 0.4513320626178241, -0.9215680452395226, -0.8394332476268441, -0.4171294205054887, 2.1754083086545037, -0.21641421272348949, 0.6129201587097554, 0.2524113800883506, 0.17508715976131375, 0.8746972556869406, 0.30433689213030335, -0.9292636000873437, 0.0471474658944524, -0.8439027276167492, 0.1524984086087853, -1.2531866689000892, 1.305014637972814, -0.6145385114103045, 0.3052699113830383, -0.7209568406370838, -0.2398987208698009, -0.12033124689236603, 0.8836633772258732, -0.28537053422207725, -0.25362823027365167, -0.12233499791712407, 0.10663970106808233, 0.15830479147377788, 0.9354003514738027, 1.3240160641034129]","[-0.6497732313275748, 1.3412712587555238, 0.1458336533132568, 1.5913703850763348, 2.413203872682672, -1.1400716557400299, -0.432548413514925, -0.6239761500590595, -0.15643580749657993, -0.6078372603635482, 0.19284836244732734, -0.8516756479372354, -0.5692261094068118, -0.2542613363643461, -0.22518353885056006, 0.4517529022388207, 0.042866188058334476, 0.4951552072745896, 0.33158406153377834, -0.6459603557174315, 0.1960225520136167, 0.2650249684801603, 0.7537664735956958, -0.403867076391112, 0.017423082483868778, -1.1538899091925334, -0.2510081428590506, -0.13534058685669023, -0.10871150398671245, -0.21963167774709227, 0.3213676456747737, -0.0886054901535114]"
